time,strain,temp,type,title,max_strain,strain_rate,youngs,poissons
0.2366,1.71E-06,25,cyclic-time-strain,cyclic-time-strain,0.015,4.30E-04,157000,0.3
1358.7408,-3.08E-04,,,,,,,,
1358.8409,-3.50E-04,,,,,,,,
1358.9409,-3.91E-04,,,,,,,,
1359.0409,-4.25E-04,,,,,,,,
1359.1409,-4.60E-04,,,,,,,,
1359.2408,-5.29E-04,,,,,,,,
1359.3409,-5.42E-04,,,,,,,,
1359.4409,-5.97E-04,,,,,,,,
1359.5409,-6.46E-04,,,,,,,,
1359.6409,-6.94E-04,,,,,,,,
1359.7408,-7.08E-04,,,,,,,,
1359.8409,-7.90E-04,,,,,,,,
1359.9409,-7.97E-04,,,,,,,,
1360.0409,-8.32E-04,,,,,,,,
1360.1409,-8.87E-04,,,,,,,,
1360.2408,-9.28E-04,,,,,,,,
1360.3409,-9.69E-04,,,,,,,,
1360.4409,-0.00102,,,,,,,,
1360.5409,-0.00105,,,,,,,,
1360.6409,-0.00111,,,,,,,,
1360.7408,-0.00115,,,,,,,,
1360.8409,-0.00121,,,,,,,,
1360.9409,-0.00122,,,,,,,,
1361.0409,-0.00129,,,,,,,,
1361.1409,-0.00131,,,,,,,,
1361.2408,-0.00135,,,,,,,,
1361.3409,-0.00141,,,,,,,,
1361.4409,-0.00143,,,,,,,,
1361.5409,-0.00149,,,,,,,,
1361.6409,-0.00153,,,,,,,,
1361.7408,-0.00157,,,,,,,,
1361.8409,-0.00162,,,,,,,,
1361.9409,-0.00165,,,,,,,,
1362.0409,-0.0017,,,,,,,,
1362.1409,-0.00174,,,,,,,,
1362.2408,-0.00178,,,,,,,,
1362.3409,-0.00182,,,,,,,,
1362.4409,-0.00186,,,,,,,,
1362.5409,-0.0019,,,,,,,,
1362.6409,-0.00195,,,,,,,,
1362.7408,-0.00201,,,,,,,,
1362.8409,-0.00202,,,,,,,,
1362.9409,-0.0021,,,,,,,,
1363.0409,-0.00212,,,,,,,,
1363.1409,-0.00215,,,,,,,,
1363.2408,-0.00221,,,,,,,,
1363.3409,-0.00225,,,,,,,,
1363.4409,-0.00229,,,,,,,,
1363.5409,-0.00231,,,,,,,,
1363.6409,-0.00239,,,,,,,,
1363.7408,-0.00242,,,,,,,,
1363.8409,-0.00247,,,,,,,,
1363.9409,-0.00248,,,,,,,,
1364.0409,-0.00254,,,,,,,,
1364.1409,-0.00262,,,,,,,,
1364.2408,-0.00262,,,,,,,,
1364.3409,-0.00267,,,,,,,,
1364.4409,-0.00271,,,,,,,,
1364.5409,-0.00276,,,,,,,,
1364.6409,-0.00279,,,,,,,,
1364.7408,-0.00284,,,,,,,,
1364.8409,-0.0029,,,,,,,,
1364.9409,-0.00294,,,,,,,,
1365.0409,-0.00296,,,,,,,,
1365.1409,-0.003,,,,,,,,
1365.2408,-0.00307,,,,,,,,
1365.3409,-0.0031,,,,,,,,
1365.4409,-0.00315,,,,,,,,
1365.5409,-0.00318,,,,,,,,
1365.6409,-0.00324,,,,,,,,
1365.7408,-0.00327,,,,,,,,
1365.8409,-0.0033,,,,,,,,
1365.9409,-0.00334,,,,,,,,
1366.0409,-0.00338,,,,,,,,
1366.1409,-0.00345,,,,,,,,
1366.2408,-0.00347,,,,,,,,
1366.3409,-0.00354,,,,,,,,
1366.4409,-0.00357,,,,,,,,
1366.5409,-0.0036,,,,,,,,
1366.6409,-0.00364,,,,,,,,
1366.7408,-0.00369,,,,,,,,
1366.8409,-0.00375,,,,,,,,
1366.9409,-0.00378,,,,,,,,
1367.0409,-0.00383,,,,,,,,
1367.1409,-0.00385,,,,,,,,
1367.2408,-0.0039,,,,,,,,
1367.3409,-0.00393,,,,,,,,
1367.4409,-0.00399,,,,,,,,
1367.5409,-0.00403,,,,,,,,
1367.6409,-0.00406,,,,,,,,
1367.7408,-0.00412,,,,,,,,
1367.8409,-0.00414,,,,,,,,
1367.9409,-0.00419,,,,,,,,
1368.0409,-0.00423,,,,,,,,
1368.1409,-0.00427,,,,,,,,
1368.2408,-0.00432,,,,,,,,
1368.3409,-0.00436,,,,,,,,
1368.4409,-0.00441,,,,,,,,
1368.5409,-0.00445,,,,,,,,
1368.6409,-0.0045,,,,,,,,
1368.7408,-0.00452,,,,,,,,
1368.8409,-0.00456,,,,,,,,
1368.9409,-0.00463,,,,,,,,
1369.0409,-0.00467,,,,,,,,
1369.1409,-0.00472,,,,,,,,
1369.2408,-0.00474,,,,,,,,
1369.3409,-0.00478,,,,,,,,
1369.4409,-0.00484,,,,,,,,
1369.5409,-0.00488,,,,,,,,
1369.6409,-0.00493,,,,,,,,
1369.7408,-0.00497,,,,,,,,
1369.8409,-0.005,,,,,,,,
1369.9409,-0.00503,,,,,,,,
1370.0409,-0.00509,,,,,,,,
1370.1409,-0.00512,,,,,,,,
1370.2408,-0.00518,,,,,,,,
1370.3409,-0.00524,,,,,,,,
1370.4409,-0.00527,,,,,,,,
1370.5409,-0.0053,,,,,,,,
1370.6409,-0.00536,,,,,,,,
1370.7408,-0.00537,,,,,,,,
1370.8409,-0.00545,,,,,,,,
1370.9409,-0.00546,,,,,,,,
1371.0409,-0.00551,,,,,,,,
1371.1409,-0.00554,,,,,,,,
1371.2408,-0.00559,,,,,,,,
1371.3409,-0.00564,,,,,,,,
1371.4409,-0.00566,,,,,,,,
1371.5409,-0.00571,,,,,,,,
1371.6409,-0.00576,,,,,,,,
1371.7408,-0.00582,,,,,,,,
1371.8409,-0.00588,,,,,,,,
1371.9409,-0.00589,,,,,,,,
1372.0409,-0.00593,,,,,,,,
1372.1409,-0.00598,,,,,,,,
1372.2408,-0.00602,,,,,,,,
1372.3409,-0.00604,,,,,,,,
1372.4409,-0.00613,,,,,,,,
1372.5409,-0.00616,,,,,,,,
1372.6409,-0.0062,,,,,,,,
1372.7408,-0.00623,,,,,,,,
1372.8409,-0.00627,,,,,,,,
1372.9409,-0.00633,,,,,,,,
1373.0409,-0.00638,,,,,,,,
1373.1409,-0.00641,,,,,,,,
1373.2408,-0.00646,,,,,,,,
1373.3409,-0.00648,,,,,,,,
1373.4409,-0.00653,,,,,,,,
1373.5409,-0.00655,,,,,,,,
1373.6409,-0.00662,,,,,,,,
1373.7408,-0.00665,,,,,,,,
1373.8409,-0.00669,,,,,,,,
1373.9409,-0.00676,,,,,,,,
1374.0409,-0.00677,,,,,,,,
1374.1409,-0.00683,,,,,,,,
1374.2408,-0.00686,,,,,,,,
1374.3409,-0.00691,,,,,,,,
1374.4409,-0.00697,,,,,,,,
1374.5409,-0.007,,,,,,,,
1374.6409,-0.00703,,,,,,,,
1374.7408,-0.00706,,,,,,,,
1374.8409,-0.00713,,,,,,,,
1374.9409,-0.00717,,,,,,,,
1375.0409,-0.0072,,,,,,,,
1375.1409,-0.00726,,,,,,,,
1375.2408,-0.0073,,,,,,,,
1375.3409,-0.00734,,,,,,,,
1375.4409,-0.00737,,,,,,,,
1375.5409,-0.0074,,,,,,,,
1375.6409,-0.00748,,,,,,,,
1375.7408,-0.0075,,,,,,,,
1375.8409,-0.00754,,,,,,,,
1375.9409,-0.00761,,,,,,,,
1376.0409,-0.00765,,,,,,,,
1376.1409,-0.00767,,,,,,,,
1376.2408,-0.0077,,,,,,,,
1376.3409,-0.00775,,,,,,,,
1376.4409,-0.00781,,,,,,,,
1376.5409,-0.00784,,,,,,,,
1376.6409,-0.0079,,,,,,,,
1376.7408,-0.00795,,,,,,,,
1376.8409,-0.00797,,,,,,,,
1376.9409,-0.00801,,,,,,,,
1377.0409,-0.00804,,,,,,,,
1377.1409,-0.0081,,,,,,,,
1377.2408,-0.00815,,,,,,,,
1377.3409,-0.00817,,,,,,,,
1377.4409,-0.00822,,,,,,,,
1377.5409,-0.00827,,,,,,,,
1377.6409,-0.0083,,,,,,,,
1377.7408,-0.00836,,,,,,,,
1377.8409,-0.00838,,,,,,,,
1377.9409,-0.00846,,,,,,,,
1378.0409,-0.00849,,,,,,,,
1378.1409,-0.00851,,,,,,,,
1378.2408,-0.00858,,,,,,,,
1378.3409,-0.0086,,,,,,,,
1378.4409,-0.00865,,,,,,,,
1378.5409,-0.0087,,,,,,,,
1378.6409,-0.00874,,,,,,,,
1378.7408,-0.00879,,,,,,,,
1378.8409,-0.00881,,,,,,,,
1378.9409,-0.00884,,,,,,,,
1379.0409,-0.00891,,,,,,,,
1379.1409,-0.00897,,,,,,,,
1379.2408,-0.009,,,,,,,,
1379.3409,-0.00905,,,,,,,,
1379.4409,-0.00909,,,,,,,,
1379.5409,-0.0091,,,,,,,,
1379.6409,-0.00914,,,,,,,,
1379.7408,-0.00919,,,,,,,,
1379.8409,-0.00924,,,,,,,,
1379.9409,-0.00928,,,,,,,,
1380.0409,-0.00934,,,,,,,,
1380.1409,-0.00938,,,,,,,,
1380.2408,-0.00943,,,,,,,,
1380.3409,-0.00945,,,,,,,,
1380.4409,-0.0095,,,,,,,,
1380.5409,-0.00956,,,,,,,,
1380.6409,-0.00958,,,,,,,,
1380.7408,-0.00962,,,,,,,,
1380.8409,-0.00966,,,,,,,,
1380.9409,-0.00972,,,,,,,,
1381.0409,-0.00976,,,,,,,,
1381.1409,-0.00979,,,,,,,,
1381.2408,-0.00983,,,,,,,,
1381.3409,-0.00988,,,,,,,,
1381.4409,-0.00993,,,,,,,,
1381.5409,-0.00996,,,,,,,,
1381.6409,-0.01,,,,,,,,
1381.7408,-0.01007,,,,,,,,
1381.8409,-0.01008,,,,,,,,
1381.9409,-0.01015,,,,,,,,
1382.0409,-0.01018,,,,,,,,
1382.1409,-0.01025,,,,,,,,
1382.2408,-0.01028,,,,,,,,
1382.3409,-0.0103,,,,,,,,
1382.4409,-0.01035,,,,,,,,
1382.5409,-0.01038,,,,,,,,
1382.6409,-0.01042,,,,,,,,
1382.7408,-0.01048,,,,,,,,
1382.8409,-0.01053,,,,,,,,
1382.9409,-0.01058,,,,,,,,
1383.0409,-0.01059,,,,,,,,
1383.1409,-0.01066,,,,,,,,
1383.2408,-0.0107,,,,,,,,
1383.3409,-0.01073,,,,,,,,
1383.4409,-0.01077,,,,,,,,
1383.5409,-0.01082,,,,,,,,
1383.6409,-0.01088,,,,,,,,
1383.7408,-0.01089,,,,,,,,
1383.8409,-0.01096,,,,,,,,
1383.9409,-0.01098,,,,,,,,
1384.0409,-0.01102,,,,,,,,
1384.1409,-0.01107,,,,,,,,
1384.2408,-0.01111,,,,,,,,
1384.3409,-0.01115,,,,,,,,
1384.4409,-0.01119,,,,,,,,
1384.5409,-0.01122,,,,,,,,
1384.6409,-0.01126,,,,,,,,
1384.7408,-0.0113,,,,,,,,
1384.8409,-0.01138,,,,,,,,
1384.9409,-0.01141,,,,,,,,
1385.0409,-0.01145,,,,,,,,
1385.1409,-0.01149,,,,,,,,
1385.2408,-0.01151,,,,,,,,
1385.3409,-0.01155,,,,,,,,
1385.4409,-0.01161,,,,,,,,
1385.5409,-0.01168,,,,,,,,
1385.6409,-0.01171,,,,,,,,
1385.7408,-0.01174,,,,,,,,
1385.8409,-0.0118,,,,,,,,
1385.9409,-0.01182,,,,,,,,
1386.0409,-0.01186,,,,,,,,
1386.1409,-0.01192,,,,,,,,
1386.2408,-0.01197,,,,,,,,
1386.3409,-0.01201,,,,,,,,
1386.4409,-0.01202,,,,,,,,
1386.5409,-0.01208,,,,,,,,
1386.6409,-0.01213,,,,,,,,
1386.7408,-0.01216,,,,,,,,
1386.8409,-0.0122,,,,,,,,
1386.9409,-0.01227,,,,,,,,
1387.0409,-0.0123,,,,,,,,
1387.1409,-0.01234,,,,,,,,
1387.2408,-0.01239,,,,,,,,
1387.3409,-0.01242,,,,,,,,
1387.4409,-0.01247,,,,,,,,
1387.5409,-0.01248,,,,,,,,
1387.6409,-0.01254,,,,,,,,
1387.7408,-0.0126,,,,,,,,
1387.8409,-0.01264,,,,,,,,
1387.9409,-0.01266,,,,,,,,
1388.0409,-0.01269,,,,,,,,
1388.1409,-0.01275,,,,,,,,
1388.2408,-0.01279,,,,,,,,
1388.3409,-0.01283,,,,,,,,
1388.4409,-0.01288,,,,,,,,
1388.5409,-0.01293,,,,,,,,
1388.6409,-0.01299,,,,,,,,
1388.7408,-0.013,,,,,,,,
1388.8409,-0.01306,,,,,,,,
1388.9409,-0.01311,,,,,,,,
1389.0409,-0.01314,,,,,,,,
1389.1409,-0.0132,,,,,,,,
1389.2408,-0.01323,,,,,,,,
1389.3409,-0.01329,,,,,,,,
1389.4409,-0.01331,,,,,,,,
1389.5409,-0.01335,,,,,,,,
1389.6409,-0.01341,,,,,,,,
1389.7408,-0.01345,,,,,,,,
1389.8409,-0.01349,,,,,,,,
1389.9409,-0.01352,,,,,,,,
1390.0409,-0.01358,,,,,,,,
1390.1409,-0.01361,,,,,,,,
1390.2408,-0.01363,,,,,,,,
1390.3409,-0.01368,,,,,,,,
1390.4409,-0.01374,,,,,,,,
1390.5409,-0.01378,,,,,,,,
1390.6409,-0.01381,,,,,,,,
1390.7408,-0.01388,,,,,,,,
1390.8409,-0.0139,,,,,,,,
1390.9409,-0.01392,,,,,,,,
1391.0409,-0.01398,,,,,,,,
1391.1409,-0.01403,,,,,,,,
1391.2408,-0.0141,,,,,,,,
1391.3409,-0.01413,,,,,,,,
1391.4409,-0.01416,,,,,,,,
1391.5409,-0.0142,,,,,,,,
1391.6409,-0.01424,,,,,,,,
1391.7408,-0.01429,,,,,,,,
1391.8409,-0.01432,,,,,,,,
1391.9409,-0.01438,,,,,,,,
1392.0409,-0.01444,,,,,,,,
1392.1409,-0.01446,,,,,,,,
1392.2408,-0.0145,,,,,,,,
1392.3409,-0.01454,,,,,,,,
1392.4409,-0.0146,,,,,,,,
1392.5409,-0.01463,,,,,,,,
1392.6409,-0.01467,,,,,,,,
1392.7408,-0.01472,,,,,,,,
1392.8409,-0.01475,,,,,,,,
1392.9409,-0.01478,,,,,,,,
1393.0409,-0.01481,,,,,,,,
1393.1409,-0.01483,,,,,,,,
1393.2408,-0.01479,,,,,,,,
1393.3409,-0.01478,,,,,,,,
1393.4409,-0.01476,,,,,,,,
1393.5409,-0.01469,,,,,,,,
1393.6409,-0.01466,,,,,,,,
1393.7408,-0.01463,,,,,,,,
1393.8409,-0.01461,,,,,,,,
1393.9409,-0.01459,,,,,,,,
1394.0409,-0.01452,,,,,,,,
1394.1409,-0.0145,,,,,,,,
1394.2408,-0.01445,,,,,,,,
1394.3409,-0.01442,,,,,,,,
1394.4409,-0.01436,,,,,,,,
1394.5409,-0.01434,,,,,,,,
1394.6409,-0.01432,,,,,,,,
1394.7408,-0.01427,,,,,,,,
1394.8409,-0.01422,,,,,,,,
1394.9409,-0.01417,,,,,,,,
1395.0409,-0.01416,,,,,,,,
1395.1409,-0.01412,,,,,,,,
1395.2408,-0.01405,,,,,,,,
1395.3409,-0.01402,,,,,,,,
1395.4409,-0.01401,,,,,,,,
1395.5409,-0.01398,,,,,,,,
1395.6409,-0.01392,,,,,,,,
1395.7408,-0.01389,,,,,,,,
1395.8409,-0.01385,,,,,,,,
1395.9409,-0.01381,,,,,,,,
1396.0409,-0.01376,,,,,,,,
1396.1409,-0.01372,,,,,,,,
1396.2408,-0.01371,,,,,,,,
1396.3409,-0.01366,,,,,,,,
1396.4409,-0.01363,,,,,,,,
1396.5409,-0.01358,,,,,,,,
1396.6409,-0.01356,,,,,,,,
1396.7408,-0.01351,,,,,,,,
1396.8409,-0.01348,,,,,,,,
1396.9409,-0.01345,,,,,,,,
1397.0409,-0.01342,,,,,,,,
1397.1409,-0.01338,,,,,,,,
1397.2408,-0.01334,,,,,,,,
1397.3409,-0.01329,,,,,,,,
1397.4409,-0.01326,,,,,,,,
1397.5409,-0.01318,,,,,,,,
1397.6409,-0.01319,,,,,,,,
1397.7408,-0.01315,,,,,,,,
1397.8409,-0.0131,,,,,,,,
1397.9409,-0.01306,,,,,,,,
1398.0409,-0.01301,,,,,,,,
1398.1409,-0.01297,,,,,,,,
1398.2408,-0.01293,,,,,,,,
1398.3409,-0.01291,,,,,,,,
1398.4409,-0.01286,,,,,,,,
1398.5409,-0.01282,,,,,,,,
1398.6409,-0.01279,,,,,,,,
1398.7408,-0.01272,,,,,,,,
1398.8409,-0.01269,,,,,,,,
1398.9409,-0.01266,,,,,,,,
1399.0409,-0.01261,,,,,,,,
1399.1409,-0.01258,,,,,,,,
1399.2408,-0.01254,,,,,,,,
1399.3409,-0.01253,,,,,,,,
1399.4409,-0.01245,,,,,,,,
1399.5409,-0.01244,,,,,,,,
1399.6409,-0.01239,,,,,,,,
1399.7408,-0.01237,,,,,,,,
1399.8409,-0.01234,,,,,,,,
1399.9409,-0.01228,,,,,,,,
1400.0409,-0.01226,,,,,,,,
1400.1409,-0.01221,,,,,,,,
1400.2408,-0.01215,,,,,,,,
1400.3409,-0.01212,,,,,,,,
1400.4409,-0.0121,,,,,,,,
1400.5409,-0.01205,,,,,,,,
1400.6409,-0.012,,,,,,,,
1400.7408,-0.01198,,,,,,,,
1400.8409,-0.01193,,,,,,,,
1400.9409,-0.01191,,,,,,,,
1401.0409,-0.01186,,,,,,,,
1401.1409,-0.01184,,,,,,,,
1401.2408,-0.0118,,,,,,,,
1401.3409,-0.01174,,,,,,,,
1401.4409,-0.01173,,,,,,,,
1401.5409,-0.01167,,,,,,,,
1401.6409,-0.01162,,,,,,,,
1401.7408,-0.01159,,,,,,,,
1401.8409,-0.01153,,,,,,,,
1401.9409,-0.01151,,,,,,,,
1402.0409,-0.01146,,,,,,,,
1402.1409,-0.01142,,,,,,,,
1402.2408,-0.01139,,,,,,,,
1402.3409,-0.01133,,,,,,,,
1402.4409,-0.01128,,,,,,,,
1402.5409,-0.01126,,,,,,,,
1402.6409,-0.01122,,,,,,,,
1402.7408,-0.01118,,,,,,,,
1402.8409,-0.01113,,,,,,,,
1402.9409,-0.01109,,,,,,,,
1403.0409,-0.01108,,,,,,,,
1403.1409,-0.01101,,,,,,,,
1403.2408,-0.01097,,,,,,,,
1403.3409,-0.01092,,,,,,,,
1403.4409,-0.01089,,,,,,,,
1403.5409,-0.01084,,,,,,,,
1403.6409,-0.01081,,,,,,,,
1403.7408,-0.01079,,,,,,,,
1403.8409,-0.01076,,,,,,,,
1403.9409,-0.01069,,,,,,,,
1404.0409,-0.01064,,,,,,,,
1404.1409,-0.0106,,,,,,,,
1404.2408,-0.01056,,,,,,,,
1404.3409,-0.01053,,,,,,,,
1404.4409,-0.01049,,,,,,,,
1404.5409,-0.01045,,,,,,,,
1404.6409,-0.01041,,,,,,,,
1404.7408,-0.01035,,,,,,,,
1404.8409,-0.01031,,,,,,,,
1404.9409,-0.01027,,,,,,,,
1405.0409,-0.01026,,,,,,,,
1405.1409,-0.01018,,,,,,,,
1405.2408,-0.01018,,,,,,,,
1405.3409,-0.01015,,,,,,,,
1405.4409,-0.01007,,,,,,,,
1405.5409,-0.01003,,,,,,,,
1405.6409,-0.01001,,,,,,,,
1405.7408,-0.00998,,,,,,,,
1405.8409,-0.00994,,,,,,,,
1405.9409,-0.00989,,,,,,,,
1406.0409,-0.00984,,,,,,,,
1406.1409,-0.00979,,,,,,,,
1406.2408,-0.00974,,,,,,,,
1406.3409,-0.00969,,,,,,,,
1406.4409,-0.00966,,,,,,,,
1406.5409,-0.00963,,,,,,,,
1406.6409,-0.00956,,,,,,,,
1406.7408,-0.00954,,,,,,,,
1406.8409,-0.0095,,,,,,,,
1406.9409,-0.00945,,,,,,,,
1407.0409,-0.00938,,,,,,,,
1407.1409,-0.00936,,,,,,,,
1407.2408,-0.00934,,,,,,,,
1407.3409,-0.00929,,,,,,,,
1407.4409,-0.00925,,,,,,,,
1407.5409,-0.00921,,,,,,,,
1407.6409,-0.00917,,,,,,,,
1407.7408,-0.00912,,,,,,,,
1407.8409,-0.00907,,,,,,,,
1407.9409,-0.00905,,,,,,,,
1408.0409,-0.00901,,,,,,,,
1408.1409,-0.00896,,,,,,,,
1408.2408,-0.00893,,,,,,,,
1408.3409,-0.0089,,,,,,,,
1408.4409,-0.00883,,,,,,,,
1408.5409,-0.00878,,,,,,,,
1408.6409,-0.00875,,,,,,,,
1408.7408,-0.00872,,,,,,,,
1408.8409,-0.00868,,,,,,,,
1408.9409,-0.00861,,,,,,,,
1409.0409,-0.00859,,,,,,,,
1409.1409,-0.00853,,,,,,,,
1409.2408,-0.00851,,,,,,,,
1409.3409,-0.00845,,,,,,,,
1409.4409,-0.00842,,,,,,,,
1409.5409,-0.00839,,,,,,,,
1409.6409,-0.00833,,,,,,,,
1409.7408,-0.00828,,,,,,,,
1409.8409,-0.00823,,,,,,,,
1409.9409,-0.00819,,,,,,,,
1410.0409,-0.00817,,,,,,,,
1410.1409,-0.00812,,,,,,,,
1410.2408,-0.0081,,,,,,,,
1410.3409,-0.00802,,,,,,,,
1410.4409,-0.00801,,,,,,,,
1410.5409,-0.00795,,,,,,,,
1410.6409,-0.00789,,,,,,,,
1410.7408,-0.00786,,,,,,,,
1410.8409,-0.00782,,,,,,,,
1410.9409,-0.00781,,,,,,,,
1411.0409,-0.00776,,,,,,,,
1411.1409,-0.00772,,,,,,,,
1411.2408,-0.00766,,,,,,,,
1411.3409,-0.00763,,,,,,,,
1411.4409,-0.00759,,,,,,,,
1411.5409,-0.00754,,,,,,,,
1411.6409,-0.0075,,,,,,,,
1411.7408,-0.00747,,,,,,,,
1411.8409,-0.00742,,,,,,,,
1411.9409,-0.00737,,,,,,,,
1412.0409,-0.00732,,,,,,,,
1412.1409,-0.00729,,,,,,,,
1412.2408,-0.00724,,,,,,,,
1412.3409,-0.0072,,,,,,,,
1412.4409,-0.00718,,,,,,,,
1412.5409,-0.00712,,,,,,,,
1412.6411,-0.00708,,,,,,,,
1412.7408,-0.00703,,,,,,,,
1412.8411,-0.00698,,,,,,,,
1412.9412,-0.00695,,,,,,,,
1413.0409,-0.00693,,,,,,,,
1413.1411,-0.0069,,,,,,,,
1413.2411,-0.00686,,,,,,,,
1413.3409,-0.00679,,,,,,,,
1413.4412,-0.00673,,,,,,,,
1413.5409,-0.00667,,,,,,,,
1413.6409,-0.00664,,,,,,,,
1413.7411,-0.0066,,,,,,,,
1413.8409,-0.00658,,,,,,,,
1413.9409,-0.00655,,,,,,,,
1414.0411,-0.00651,,,,,,,,
1414.1409,-0.00646,,,,,,,,
1414.2408,-0.0064,,,,,,,,
1414.3411,-0.00637,,,,,,,,
1414.4412,-0.00633,,,,,,,,
1414.5411,-0.00627,,,,,,,,
1414.6411,-0.00625,,,,,,,,
1414.7411,-0.00621,,,,,,,,
1414.8411,-0.00615,,,,,,,,
1414.9412,-0.00611,,,,,,,,
1415.0411,-0.00609,,,,,,,,
1415.1411,-0.00603,,,,,,,,
1415.2411,-0.006,,,,,,,,
1415.3411,-0.00595,,,,,,,,
1415.4412,-0.0059,,,,,,,,
1415.5411,-0.00587,,,,,,,,
1415.6411,-0.0058,,,,,,,,
1415.7411,-0.00576,,,,,,,,
1415.8411,-0.00572,,,,,,,,
1415.9412,-0.0057,,,,,,,,
1416.0411,-0.00566,,,,,,,,
1416.1411,-0.00562,,,,,,,,
1416.2411,-0.00559,,,,,,,,
1416.3411,-0.00552,,,,,,,,
1416.4412,-0.00548,,,,,,,,
1416.5409,-0.00545,,,,,,,,
1416.6411,-0.00539,,,,,,,,
1416.7411,-0.00536,,,,,,,,
1416.8411,-0.00531,,,,,,,,
1416.9412,-0.00529,,,,,,,,
1417.0411,-0.00524,,,,,,,,
1417.1411,-0.0052,,,,,,,,
1417.2411,-0.00516,,,,,,,,
1417.3411,-0.0051,,,,,,,,
1417.4412,-0.00506,,,,,,,,
1417.5411,-0.00501,,,,,,,,
1417.6411,-0.00498,,,,,,,,
1417.7411,-0.00494,,,,,,,,
1417.8411,-0.00489,,,,,,,,
1417.9412,-0.00486,,,,,,,,
1418.0411,-0.00482,,,,,,,,
1418.1411,-0.00478,,,,,,,,
1418.2411,-0.00473,,,,,,,,
1418.3411,-0.00469,,,,,,,,
1418.4412,-0.00463,,,,,,,,
1418.5411,-0.00458,,,,,,,,
1418.6411,-0.00454,,,,,,,,
1418.7411,-0.0045,,,,,,,,
1418.8411,-0.00447,,,,,,,,
1418.9412,-0.00443,,,,,,,,
1419.0411,-0.0044,,,,,,,,
1419.1411,-0.00432,,,,,,,,
1419.2411,-0.0043,,,,,,,,
1419.3411,-0.00424,,,,,,,,
1419.4412,-0.00421,,,,,,,,
1419.5411,-0.00418,,,,,,,,
1419.6411,-0.00412,,,,,,,,
1419.7411,-0.0041,,,,,,,,
1419.8411,-0.00405,,,,,,,,
1419.9412,-0.00403,,,,,,,,
1420.0411,-0.00397,,,,,,,,
1420.1411,-0.00392,,,,,,,,
1420.2411,-0.00388,,,,,,,,
1420.3411,-0.00382,,,,,,,,
1420.4412,-0.00379,,,,,,,,
1420.5411,-0.00376,,,,,,,,
1420.6411,-0.00372,,,,,,,,
1420.7411,-0.00367,,,,,,,,
1420.8411,-0.00363,,,,,,,,
1420.9412,-0.00358,,,,,,,,
1421.0411,-0.00354,,,,,,,,
1421.1411,-0.00352,,,,,,,,
1421.2411,-0.00345,,,,,,,,
1421.3411,-0.0034,,,,,,,,
1421.4412,-0.00336,,,,,,,,
1421.5411,-0.00332,,,,,,,,
1421.6411,-0.0033,,,,,,,,
1421.7411,-0.00324,,,,,,,,
1421.8411,-0.00321,,,,,,,,
1421.9412,-0.00317,,,,,,,,
1422.0411,-0.00312,,,,,,,,
1422.1411,-0.00308,,,,,,,,
1422.2411,-0.00302,,,,,,,,
1422.3411,-0.00299,,,,,,,,
1422.4412,-0.00297,,,,,,,,
1422.5411,-0.00294,,,,,,,,
1422.6411,-0.0029,,,,,,,,
1422.7411,-0.00284,,,,,,,,
1422.8411,-0.00277,,,,,,,,
1422.9412,-0.00273,,,,,,,,
1423.0411,-0.0027,,,,,,,,
1423.1411,-0.00264,,,,,,,,
1423.2411,-0.0026,,,,,,,,
1423.3411,-0.00255,,,,,,,,
1423.4412,-0.00253,,,,,,,,
1423.5411,-0.00248,,,,,,,,
1423.6411,-0.00244,,,,,,,,
1423.7411,-0.00241,,,,,,,,
1423.8411,-0.00239,,,,,,,,
1423.9412,-0.00233,,,,,,,,
1424.0411,-0.00229,,,,,,,,
1424.1411,-0.00224,,,,,,,,
1424.2411,-0.00221,,,,,,,,
1424.3411,-0.00215,,,,,,,,
1424.4412,-0.00213,,,,,,,,
1424.5411,-0.00207,,,,,,,,
1424.6411,-0.00204,,,,,,,,
1424.7411,-0.00199,,,,,,,,
1424.8411,-0.00195,,,,,,,,
1424.9412,-0.0019,,,,,,,,
1425.0411,-0.00184,,,,,,,,
1425.1411,-0.0018,,,,,,,,
1425.2411,-0.00177,,,,,,,,
1425.3411,-0.00173,,,,,,,,
1425.4412,-0.00169,,,,,,,,
1425.5411,-0.00163,,,,,,,,
1425.6411,-0.00162,,,,,,,,
1425.7411,-0.00155,,,,,,,,
1425.8411,-0.0015,,,,,,,,
1425.9412,-0.00147,,,,,,,,
1426.0411,-0.00145,,,,,,,,
1426.1411,-0.0014,,,,,,,,
1426.2411,-0.00137,,,,,,,,
1426.3411,-0.00132,,,,,,,,
1426.4412,-0.00128,,,,,,,,
1426.5411,-0.00123,,,,,,,,
1426.6411,-0.00118,,,,,,,,
1426.7411,-0.00113,,,,,,,,
1426.8411,-0.0011,,,,,,,,
1426.9412,-0.00106,,,,,,,,
1427.0411,-0.00101,,,,,,,,
1427.1411,-9.62E-04,,,,,,,,
1427.2411,-9.21E-04,,,,,,,,
1427.3411,-9.07E-04,,,,,,,,
1427.4412,-8.52E-04,,,,,,,,
1427.5411,-8.32E-04,,,,,,,,
1427.6411,-7.76E-04,,,,,,,,
1427.7411,-7.08E-04,,,,,,,,
1427.8411,-6.59E-04,,,,,,,,
1427.9412,-6.18E-04,,,,,,,,
