strain,stress,temp,type,title,max_strain,strain_rate
-0.01215,-21.44784,,,,,
-0.01213,-17.08254,,,,,
-0.01209,-12.87314,,,,,
-0.01203,-8.58579,,,,,
-0.01199,-4.29844,,,,,
-0.01196,-0.32289,,,,,
-0.01195,3.5747,,,,,
-0.0119,7.47229,,,,,
-0.01186,10.74627,,,,,
-0.01182,14.33205,,,,,
-0.01178,18.07374,,,,,
-0.01173,22.28314,,,,,
-0.01169,25.94688,,,,,
-0.01168,29.84447,,,,,
-0.01165,34.20977,,,,,
-0.01158,38.57508,,,,,
-0.01153,42.86243,,,,,
-0.01149,46.68207,,,,,
-0.01143,50.26785,,,,,
-0.0114,53.77569,,,,,
-0.01136,57.67328,,,,,
-0.01133,60.7134,,,,,
-0.0113,64.29918,,,,,
-0.01124,67.80701,,,,,
-0.0112,70.92509,,,,,
-0.01115,74.58883,,,,,
-0.01111,77.8628,,,,,
-0.01107,81.05883,,,,,
-0.01102,84.41076,,,,,
-0.01102,87.45088,,,,,
-0.01098,90.72486,,,,,
-0.01093,93.92089,,,,,
-0.01087,96.96101,,,,,
-0.01083,100.15702,,,,,
-0.01078,103.11921,,,,,
-0.01075,106.08138,,,,,
-0.01074,109.12149,,,,,
-0.01069,112.16162,,,,,
-0.01062,114.81198,,,,,
-0.01061,117.69619,,,,,
-0.01056,120.65837,,,,,
-0.01053,123.38668,,,,,
-0.01048,126.11499,,,,,
-0.01044,128.76536,,,,,
-0.0104,131.25981,,,,,
-0.01036,133.75428,,,,,
-0.01029,136.6385,,,,,
-0.01025,139.21091,,,,,
-0.01025,141.4715,,,,,
-0.0102,144.12188,,,,,
-0.01015,146.53837,,,,,
-0.01012,148.79899,,,,,
-0.01007,151.29344,,,,,
-0.01002,153.55404,,,,,
-0.00997,155.81465,,,,,
-0.00992,157.9973,,,,,
-0.00994,160.4138,,,,,
-0.00987,162.67441,,,,,
-0.00984,164.85706,,,,,
-0.00976,167.11766,,,,,
-0.00975,169.14441,,,,,
-0.00968,171.24912,,,,,
-0.00967,173.50971,,,,,
-0.00963,175.69237,,,,,
-0.00957,177.79706,,,,,
-0.00951,179.90176,,,,,
-0.00949,181.92851,,,,,
-0.00947,183.8773,,,,,
-0.00941,185.82611,,,,,
-0.00938,187.77489,,,,,
-0.00933,189.64574,,,,,
-0.00929,191.5166,,,,,
-0.00927,193.30948,,,,,
-0.00919,195.33623,,,,,
-0.00914,196.97321,,,,,
-0.00911,198.76611,,,,,
-0.00907,200.40309,,,,,
-0.00903,202.04008,,,,,
-0.009,203.75502,,,,,
-0.00896,205.54792,,,,,
-0.0089,207.1849,,,,,
-0.00887,208.66599,,,,,
-0.00881,210.06914,,,,,
-0.00877,211.86202,,,,,
-0.00876,213.57696,,,,,
-0.0087,215.2919,,,,,
-0.00867,216.30527,,,,,
-0.00863,218.09815,,,,,
-0.00857,219.65721,,,,,
-0.00853,221.37215,,,,,
-0.0085,222.93118,,,,,
-0.00846,224.41227,,,,,
-0.0084,225.73744,,,,,
-0.00835,227.29646,,,,,
-0.00832,228.85552,,,,,
-0.00826,229.94686,,,,,
-0.00826,231.73974,,,,,
-0.0082,232.98697,,,,,
-0.00817,234.31216,,,,,
-0.00812,235.55937,,,,,
-0.00806,237.04047,,,,,
-0.00805,238.36565,,,,,
-0.00798,239.69082,,,,,
-0.00796,241.01603,,,,,
-0.00792,242.34119,,,,,
-0.00788,243.66638,,,,,
-0.00784,244.67974,,,,,
-0.00778,245.69313,,,,,
-0.00773,247.01832,,,,,
-0.00768,248.34348,,,,,
-0.00764,249.35687,,,,,
-0.00762,250.68203,,,,,
-0.00757,251.61744,,,,,
-0.00753,252.78674,,,,,
-0.0075,254.1119,,,,,
-0.00745,255.35916,,,,,
-0.00739,256.45048,,,,,
-0.00737,257.46384,,,,,
-0.00731,258.86698,,,,,
-0.00731,259.72443,,,,,
-0.00723,261.04962,,,,,
-0.00718,261.98507,,,,,
-0.00715,263.23228,,,,,
-0.00709,264.32362,,,,,
-0.00708,265.02516,,,,,
-0.00704,266.50626,,,,,
-0.00697,267.51963,,,,,
-0.00695,268.61097,,,,,
-0.00689,269.62435,,,,,
-0.00686,270.40385,,,,,
-0.0068,271.26132,,,,,
-0.00677,272.19675,,,,,
-0.00675,273.28807,,,,,
-0.00671,274.37941,,,,,
-0.00666,275.00301,,,,,
-0.00661,275.93844,,,,,
-0.00658,276.63998,,,,,
-0.00651,277.80928,,,,,
-0.00646,278.82266,,,,,
-0.00645,279.60216,,,,,
-0.00639,280.3817,,,,,
-0.00635,281.23917,,,,,
-0.00632,282.33049,,,,,
-0.00627,282.9541,,,,,
-0.00624,283.8895,,,,,
-0.00618,284.66904,,,,,
-0.00615,285.68243,,,,,
-0.00611,286.53988,,,,,
-0.00606,287.78713,,,,,
-0.00601,288.6446,,,,,
-0.00596,289.65794,,,,,
-0.00593,289.81386,,,,,
-0.00591,290.51542,,,,,
-0.00587,291.37289,,,,,
-0.0058,292.30832,,,,,
-0.00578,293.24373,,,,,
-0.00572,294.25711,,,,,
-0.00567,294.72483,,,,,
-0.00564,295.66023,,,,,
-0.0056,296.43977,,,,,
-0.00558,296.90749,,,,,
-0.00553,297.687,,,,,
-0.0055,298.46652,,,,,
-0.00545,299.40195,,,,,
-0.00538,300.10349,,,,,
-0.00534,300.80507,,,,,
-0.00529,301.35074,,,,,
-0.00527,301.97435,,,,,
-0.00523,302.75389,,,,,
-0.00518,303.29951,,,,,
-0.00516,304.23494,,,,,
-0.00509,304.93652,,,,,
-0.00506,305.71604,,,,,
-0.005,306.26171,,,,,
-0.00498,307.11916,,,,,
-0.00493,307.74279,,,,,
-0.00487,308.60026,,,,,
-0.00485,309.3018,,,,,
-0.00478,310.15927,,,,,
-0.00476,310.70495,,,,,
-0.00473,311.48448,,,,,
-0.00468,312.26398,,,,,
-0.00465,312.73169,,,,,
-0.00459,313.58917,,,,,
-0.00453,314.13484,,,,,
-0.0045,314.68051,,,,,
-0.00445,315.30411,,,,,
-0.00443,316.00567,,,,,
-0.0044,316.55134,,,,,
-0.00435,317.48677,,,,,
-0.00429,317.95449,,,,,
-0.00423,318.18833,,,,,
-0.00421,318.65605,,,,,
-0.00416,319.27965,,,,,
-0.00412,319.98121,,,,,
-0.00408,320.76073,,,,,
-0.00404,321.30642,,,,,
-0.004,322.00798,,,,,
-0.00398,322.47568,,,,,
-0.00392,323.17724,,,,,
-0.00387,323.87882,,,,,
-0.00385,324.26856,,,,,
-0.00381,324.89218,,,,,
-0.00374,325.51581,,,,,
-0.00368,326.13942,,,,,
-0.00366,326.99689,,,,,
-0.00361,327.38665,,,,,
-0.00359,327.77643,,,,,
-0.00356,328.55592,,,,,
-0.00352,329.17953,,,,,
-0.00346,329.95907,,,,,
-0.00339,330.50474,,,,,
-0.00337,330.58267,,,,,
-0.00332,331.44014,,,,,
-0.00328,331.90786,,,,,
-0.00326,332.45353,,,,,
-0.00321,332.99918,,,,,
-0.00316,333.38894,,,,,
-0.0031,334.01256,,,,,
-0.00306,334.4023,,,,,
-0.00304,335.02593,,,,,
-0.003,335.41571,,,,,
-0.00294,335.8834,,,,,
-0.00287,336.42905,,,,,
-0.00286,336.97474,,,,,
-0.00281,337.52037,,,,,
-0.00277,337.91015,,,,,
-0.00272,338.53375,,,,,
-0.0027,338.84558,,,,,
-0.00264,339.31327,,,,,
-0.0026,340.17074,,,,,
-0.00255,340.63846,,,,,
-0.00251,341.18415,,,,,
-0.00247,341.57386,,,,,
-0.00244,342.19749,,,,,
-0.00241,342.6652,,,,,
-0.00237,343.28883,,,,,
-0.0023,343.8345,,,,,
-0.00227,343.99039,,,,,
-0.00223,344.61402,,,,,
-0.00217,345.08171,,,,,
-0.00214,345.70534,,,,,
-0.00208,346.17305,,,,,
-0.00207,346.4069,,,,,
-0.00201,346.95259,,,,,
-0.00197,347.34231,,,,,
-0.00195,347.888,,,,,
-0.0019,348.27773,,,,,
-0.00186,348.74547,,,,,
-0.0018,349.21316,,,,,
-0.00177,349.29112,,,,,
-0.00171,350.14859,,,,,
-0.00166,350.69424,,,,,
-0.00163,350.92809,,,,,
-0.0016,351.23994,,,,,
-0.00158,351.70763,,,,,
-0.0015,352.25328,,,,,
-0.00149,352.64303,,,,,
-0.00142,353.1887,,,,,
-0.00138,353.57846,,,,,
-0.00133,354.20209,,,,,
-0.00128,355.21545,,,,,
-0.00127,355.52728,,,,,
-0.00121,355.52728,,,,,
-0.00118,355.60521,,,,,
-0.00116,355.99497,,,,,
-0.00107,356.77449,,,,,
-0.00105,357.16425,,,,,
-9.97E-04,357.94378,,,,,
-9.42E-04,358.17763,,,,,
-9.35E-04,358.33352,,,,,
-8.66E-04,359.11306,,,,,
-8.18E-04,359.58077,,,,,
-7.83E-04,359.73669,,,,,
-7.56E-04,360.20438,,,,,
-7.08E-04,360.43825,,,,,
-6.66E-04,360.67209,,,,,
-6.32E-04,361.29572,,,,,
-5.84E-04,361.6075,,,,,
-5.15E-04,362.30908,,,,,
-4.80E-04,362.2311,,,,,
-4.53E-04,362.69884,,,,,
-4.25E-04,363.24447,,,,,
-3.70E-04,363.47834,,,,,
-3.29E-04,364.17992,,,,,
-2.88E-04,364.33581,,,,,
-2.39E-04,364.64763,,,,,
-1.84E-04,365.19328,,,,,
-1.50E-04,365.42715,,,,,
-1.15E-04,366.20667,,,,,
-8.09E-05,366.44054,,,,,
-4.65E-05,366.67441,,,,,
1.55E-05,367.37592,,,,,
4.99E-05,367.7657,,,,,
1.05E-04,368.46726,,,,,
1.53E-04,369.01293,,,,,
1.88E-04,369.32474,,,,,
2.29E-04,369.2468,,,,,
2.63E-04,369.16885,,,,,
3.12E-04,369.55863,,,,,
3.60E-04,370.18219,,,,,
3.87E-04,370.72788,,,,,
4.22E-04,371.19557,,,,,
4.56E-04,371.35146,,,,,
5.04E-04,371.58533,,,,,
5.60E-04,371.81924,,,,,
6.35E-04,372.36482,,,,,
6.49E-04,372.83256,,,,,
6.90E-04,372.9885,,,,,
7.25E-04,373.37825,,,,,
7.80E-04,373.61208,,,,,
8.14E-04,374.07977,,,,,
8.49E-04,374.31364,,,,,
9.04E-04,374.70344,,,,,
9.45E-04,375.01524,,,,,
9.93E-04,375.71681,,,,,
0.00103,376.10656,,,,,
0.00107,376.34039,,,,,
0.00112,376.57426,,,,,
0.00114,377.11993,,,,,
0.0012,377.58764,,,,,
0.00125,378.601,,,,,
0.0013,378.67898,,,,,
0.0013,378.99076,,,,,
0.00135,378.67898,,,,,
0.00143,378.83487,,,,,
0.00143,379.22463,,,,,
0.0015,379.61439,,,,,
0.00154,379.84826,,,,,
0.00158,380.62775,,,,,
0.00161,381.01751,,,,,
0.00165,381.32931,,,,,
0.0017,381.4852,,,,,
0.00174,381.56318,,,,,
0.0018,382.03087,,,,,
0.00184,382.18676,,,,,
0.00188,382.6545,,,,,
0.00192,382.96633,,,,,
0.00194,382.96633,,,,,
0.00199,383.35611,,,,,
0.00204,383.8238,,,,,
0.0021,384.21356,,,,,
0.00212,384.36945,,,,,
0.00216,384.83718,,,,,
0.00223,385.07105,,,,,
0.00227,385.53874,,,,,
0.00229,386.08439,,,,,
0.00233,386.31822,,,,,
0.00239,386.786,,,,,
0.00242,386.94187,,,,,
0.00245,387.25369,,,,,
0.00247,387.56545,,,,,
0.00256,388.03319,,,,,
0.0026,388.26705,,,,,
0.00263,388.50092,,,,,
0.00268,388.89064,,,,,
0.00273,389.1245,,,,,
0.00274,389.35837,,,,,
0.0028,389.6702,,,,,
0.00283,389.90402,,,,,
0.00289,390.21587,,,,,
0.00293,390.68356,,,,,
0.00296,390.76147,,,,,
0.00302,391.15125,,,,,
0.00307,391.15125,,,,,
0.00308,391.46308,,,,,
0.00314,391.77488,,,,,
0.00317,392.16464,,,,,
0.00324,392.4764,,,,,
0.00327,392.71026,,,,,
0.0033,392.8662,,,,,
0.00336,393.25596,,,,,
0.00339,393.41187,,,,,
0.00342,393.72365,,,,,
0.00347,394.3473,,,,,
0.00353,394.42521,,,,,
0.00357,394.73701,,,,,
0.00361,395.12682,,,,,
0.00364,395.51657,,,,,
0.00367,395.43857,,,,,
0.00372,395.98427,,,,,
0.00375,396.37407,,,,,
0.0038,396.76381,,,,,
0.00387,396.76381,,,,,
0.0039,397.15352,,,,,
0.00395,397.30945,,,,,
0.00398,397.54332,,,,,
0.00404,398.08899,,,,,
0.00406,398.1669,,,,,
0.0041,398.32282,,,,,
0.00415,398.55669,,,,,
0.0042,398.86847,,,,,
0.00423,399.10233,,,,,
0.00426,399.41414,,,,,
0.00433,399.72596,,,,,
0.00437,399.88183,,,,,
0.00442,400.03781,,,,,
0.00446,400.1937,,,,,
0.00449,400.5055,,,,,
0.00453,400.73932,,,,,
0.00456,401.28502,,,,,
0.00462,401.75275,,,,,
0.00468,402.06451,,,,,
0.00473,401.83064,,,,,
0.00477,401.83064,,,,,
0.00478,402.14245,,,,,
0.00484,402.45427,,,,,
0.00486,402.84403,,,,,
0.0049,403.46768,,,,,
0.00495,403.77946,,,,,
0.00499,404.09126,,,,,
0.00504,404.16919,,,,,
0.00508,404.40306,,,,,
0.00515,404.71489,,,,,
0.00517,404.87078,,,,,
0.00521,405.18262,,,,,
0.00526,405.33851,,,,,
0.0053,405.33851,,,,,
0.00533,405.7282,,,,,
0.00537,405.80621,,,,,
0.00539,406.04007,,,,,
0.00546,406.19599,,,,,
0.0055,406.50777,,,,,
0.00557,406.89757,,,,,
0.0056,407.20933,,,,,
0.00566,407.28726,,,,,
0.00567,407.52113,,,,,
0.00571,407.59913,,,,,
0.00577,407.98884,,,,,
0.00581,408.30065,,,,,
0.00584,408.53452,,,,,
0.00589,408.6904,,,,,
0.00592,409.08019,,,,,
0.00598,409.08019,,,,,
0.00603,409.54788,,,,,
0.00605,409.78177,,,,,
0.00608,410.09357,,,,,
0.00615,410.24946,,,,,
0.00618,410.48333,,,,,
0.00621,410.79513,,,,,
0.00626,411.029,,,,,
0.00633,411.65258,,,,,
0.00638,411.88645,,,,,
0.0064,411.80852,,,,,
0.00646,411.80852,,,,,
0.00648,411.41871,,,,,
0.00652,411.65258,,,,,
0.00655,411.96438,,,,,
0.00659,412.19825,,,,,
0.00665,412.66595,,,,,
0.0067,412.89981,,,,,
0.00673,413.21164,,,,,
0.0068,413.36753,,,,,
0.00683,413.52344,,,,,
0.00686,413.67933,,,,,
0.0069,413.99113,,,,,
0.00695,414.14702,,,,,
0.00699,414.14702,,,,,
0.00702,414.14702,,,,,
0.00707,414.53683,,,,,
0.00714,414.92658,,,,,
0.00716,415.16045,,,,,
0.00718,415.70608,,,,,
0.00725,415.86197,,,,,
0.0073,416.01793,,,,,
0.00731,416.09584,,,,,
0.00736,416.40764,,,,,
0.0074,416.48562,,,,,
0.00746,416.56353,,,,,
0.00749,416.7974,,,,,
0.00753,417.03127,,,,,
0.0076,417.26509,,,,,
0.00763,417.26509,,,,,
0.00767,417.34307,,,,,
0.00768,417.34307,,,,,
0.00774,417.73287,,,,,
0.00776,417.73287,,,,,
0.00783,418.12259,,,,,
0.00788,418.20056,,,,,
0.00793,418.51234,,,,,
0.00796,418.66826,,,,,
0.00799,418.74621,,,,,
0.00803,418.98004,,,,,
0.00808,419.21395,,,,,
0.00812,419.44782,,,,,
0.00816,419.60369,,,,,
0.00821,419.75958,,,,,
0.00827,420.14938,,,,,
0.00829,420.0714,,,,,
0.00836,420.46114,,,,,
0.00838,420.46114,,,,,
0.00843,421.08476,,,,,
0.00849,421.24065,,,,,
0.00848,421.39657,,,,,
0.00853,421.39657,,,,,
0.00859,421.70835,,,,,
0.00862,421.86433,,,,,
0.0087,421.94221,,,,,
0.00874,422.09815,,,,,
0.00879,422.40995,,,,,
0.0088,422.48788,,,,,
0.00882,422.95558,,,,,
0.00889,422.95558,,,,,
0.00892,423.11151,,,,,
0.00895,423.11151,,,,,
0.009,423.18947,,,,,
0.00908,423.42329,,,,,
0.00911,423.89103,,,,,
0.00915,423.65716,,,,,
0.00918,423.50127,,,,,
0.00923,423.89103,,,,,
0.00928,424.1249,,,,,
0.00929,424.20283,,,,,
0.00935,424.4367,,,,,
0.00941,424.51463,,,,,
0.00944,424.7485,,,,,
0.00951,424.90439,,,,,
0.00952,425.37208,,,,,
0.00959,425.52802,,,,,
0.00962,425.68391,,,,,
0.00964,425.83982,,,,,
0.00968,425.83982,,,,,
0.00973,426.22958,,,,,
0.00976,426.38547,,,,,
0.00979,426.46345,,,,,
0.00986,426.69727,,,,,
0.00992,426.61934,,,,,
0.00993,427.08703,,,,,
0.00999,427.16501,,,,,
0.01002,427.39883,,,,,
0.01006,427.47683,,,,,
0.0101,427.55477,,,,,
0.01015,427.47683,,,,,
0.01021,427.7107,,,,,
0.01025,427.78864,,,,,
0.01028,427.86657,,,,,
0.01032,427.94453,,,,,
0.01037,428.17839,,,,,
0.01041,428.41222,,,,,
0.01045,428.33428,,,,,
0.01048,428.95789,,,,,
0.01054,428.87995,,,,,
0.01059,428.72407,,,,,
0.01061,428.87995,,,,,
0.01067,429.19176,,,,,
0.01072,429.26971,,,,,
0.01077,429.58152,,,,,
0.01078,429.50358,,,,,
0.01083,429.81534,,,,,
0.01088,430.04921,,,,,
0.0109,430.20514,,,,,
0.01094,430.43901,,,,,
0.01099,430.5169,,,,,
0.01105,430.67283,,,,,
0.01111,430.75081,,,,,
0.01114,430.98468,,,,,
0.01117,431.14057,,,,,
0.01122,431.14057,,,,,
0.01125,431.14057,,,,,
0.01128,431.21851,,,,,
0.01134,431.60826,,,,,
0.01139,431.3744,,,,,
0.01142,431.53029,,,,,
0.01145,431.84213,,,,,
0.01153,432.30982,,,,,
0.01155,432.23185,,,,,
0.01161,432.23185,,,,,
0.01165,432.07596,,,,,
0.01169,432.23185,,,,,
0.01172,432.30982,,,,,
0.01174,432.23185,,,,,
0.01182,432.30982,,,,,
0.01187,432.69963,,,,,
0.01192,432.93345,,,,,
0.01194,433.08934,,,,,
0.01199,433.63501,,,,,
0.01205,433.71297,,,,,
0.01205,433.32321,,,,,
0.01209,432.93345,,,,,
0.01214,433.40114,,,,,
0.0122,433.7909,,,,,
0.01221,434.1027,,,,,
0.01228,434.18071,,,,,
0.01232,434.1027,,,,,
0.01236,434.41457,,,,,
0.0124,434.57044,,,,,
0.01244,434.72633,,,,,
0.01248,434.57044,,,,,
0.01254,434.6484,,,,,
0.01255,434.41457,,,,,
0.0126,434.72633,,,,,
0.01265,434.88227,,,,,
0.01269,435.03813,,,,,
0.01274,435.19402,,,,,
0.01278,435.19402,,,,,
0.01284,435.19402,,,,,
0.01287,435.27202,,,,,
0.01291,435.50585,,,,,
0.01293,435.50585,,,,,
0.01299,435.73972,,,,,
0.01304,435.81765,,,,,
0.01309,435.97359,,,,,
0.01313,436.05152,,,,,
0.01318,436.20741,,,,,
0.0132,436.36332,,,,,
0.01324,436.51921,,,,,
0.01329,436.6751,,,,,
0.01334,436.6751,,,,,
0.01336,436.51921,,,,,
0.0134,436.75308,,,,,
0.01345,436.90897,,,,,
0.01351,437.14284,,,,,
0.01352,437.0649,,,,,
0.01358,437.22077,,,,,
0.01362,437.22077,,,,,
0.01367,437.0649,,,,,
0.01371,437.5326,,,,,
0.01372,437.76647,,,,,
0.0138,437.76647,,,,,
0.01384,437.5326,,,,,
0.01389,437.5326,,,,,
0.01394,437.29877,,,,,
0.01397,436.90897,,,,,
0.01402,437.45464,,,,,
0.01402,437.5326,,,,,
0.01405,437.92233,,,,,
0.01413,438.00033,,,,,
0.01416,438.23416,,,,,
0.01424,438.23416,,,,,
0.01425,438.31214,,,,,
0.01431,438.07827,,,,,
0.01434,438.00033,,,,,
0.01438,438.39005,,,,,
0.01442,438.70189,,,,,
0.01448,438.85778,,,,,
0.01451,438.85778,,,,,
0.01455,438.70189,,,,,
0.01459,438.85778,,,,,
0.01463,438.85778,,,,,
0.01468,439.0137,,,,,
0.01472,438.93572,,,,,
0.01477,439.09165,,,,,
0.0148,437.76647,,,,,
0.01479,433.7909,,,,,
0.01477,428.33428,,,,,
0.01473,422.25402,,,,,
0.0147,416.56353,,,,,
0.01469,410.6392,,,,,
0.01464,404.63695,,,,,
0.01462,398.71258,,,,,
0.01457,392.71026,,,,,
0.01452,386.63002,,,,,
0.01449,380.47182,,,,,
0.01447,374.39162,,,,,
0.01444,368.38933,,,,,
0.01439,362.38702,,,,,
0.01433,356.38475,,,,,
0.01433,350.30451,,,,,
0.01429,343.91244,,,,,
0.01425,337.75426,,,,,
0.0142,331.8299,,,,,
0.01418,325.82761,,,,,
0.01414,319.82532,,,,,
0.01409,313.66715,,,,,
0.01404,307.50892,,,,,
0.01402,301.58459,,,,,
0.01399,295.5823,,,,,
0.01395,289.65794,,,,,
0.01391,283.8895,,,,,
0.01386,278.04313,,,,,
0.0138,271.88495,,,,,
0.0138,266.35035,,,,,
0.01374,260.50397,,,,,
0.01373,254.57962,,,,,
0.01368,248.65529,,,,,
0.01364,243.04275,,,,,
0.0136,237.19638,,,,,
0.01357,231.34998,,,,,
0.01351,225.73744,,,,,
0.01349,220.20287,,,,,
0.01344,214.74624,,,,,
0.01342,209.05577,,,,,
0.01337,203.59912,,,,,
0.01333,197.98658,,,,,
0.01332,192.76382,,,,,
0.01327,187.4631,,,,,
0.01322,181.92851,,,,,
0.01318,176.31598,,,,,
0.01319,171.0932,,,,,
0.0131,165.87044,,,,,
0.01307,160.49176,,,,,
0.01301,155.19103,,,,,
0.01301,149.96827,,,,,
0.01298,144.74549,,,,,
0.01291,139.44475,,,,,
0.01287,133.91017,,,,,
0.01286,129.07717,,,,,
0.0128,124.08825,,,,,
0.01276,118.94342,,,,,
0.01271,113.7986,,,,,
0.01269,108.65379,,,,,
0.01263,103.58691,,,,,
0.0126,98.67594,,,,,
0.01255,93.60908,,,,,
0.01254,88.77606,,,,,
0.01247,83.86509,,,,,
0.01247,79.49979,,,,,
0.01241,74.51087,,,,,
0.01238,69.91172,,,,,
0.01235,65.0787,,,,,
0.01229,60.40159,,,,,
0.01227,55.72448,,,,,
0.01224,51.04737,,,,,
0.01218,46.60411,,,,,
0.01214,42.08291,,,,,
0.01212,37.5617,,,,,
0.01208,33.11845,,,,,
0.01203,28.59724,,,,,
0.01198,24.6217,,,,,
0.01196,20.4123,,,,,
0.01191,16.43675,,,,,
0.01189,12.53916,,,,,
0.01187,8.87542,,,,,
0.01184,5.28964,,,,,
0.01178,1.08024,,,,,
0.01174,-2.97326,,,,,
0.0117,-6.55904,,,,,
0.01165,-10.76844,,,,,
0.01163,-15.28965,,,,,
0.01156,-20.04471,,,,,
0.01153,-24.25411,,,,,
0.01149,-28.38556,,,,,
0.01145,-32.43905,,,,,
0.01139,-36.33664,,,,,
0.01136,-40.23424,,,,,
0.01134,-44.05388,,,,,
0.01128,-47.71761,,,,,
0.01126,-51.22544,,,,,
0.01122,-55.12304,,,,,
0.01116,-58.63087,,,,,
0.01112,-62.2946,,,,,
0.01107,-65.64654,,,,,
0.01107,-68.99847,,,,,
0.01101,-72.42835,,,,,
0.01097,-75.78028,,,,,
0.01093,-79.28811,,,,,
0.0109,-82.48414,,,,,
0.01085,-85.75812,,,,,
0.0108,-89.18799,,,,,
0.01076,-92.53993,,,,,
0.01074,-95.58005,,,,,
0.01069,-98.93197,,,,,
0.01065,-101.9721,,,,,
0.0106,-105.09017,,,,,
0.01055,-108.13029,,,,,
0.01054,-111.09246,,,,,
0.01047,-114.28849,,,,,
0.01044,-117.48451,,,,,
0.01041,-120.05692,,,,,
0.01035,-123.0191,,,,,
0.0103,-126.05921,,,,,
0.01028,-128.78753,,,,,
0.01025,-131.51584,,,,,
0.01019,-134.47801,,,,,
0.01015,-137.44019,,,,,
0.01011,-139.93464,,,,,
0.01008,-142.50705,,,,,
0.01003,-145.00151,,,,,
0.01001,-147.65188,,,,,
0.00995,-150.2243,,,,,
0.00993,-152.56284,,,,,
0.00987,-154.97935,,,,,
0.00982,-157.47381,,,,,
0.00979,-160.04622,,,,,
0.00972,-162.30683,,,,,
0.00971,-164.72332,,,,,
0.00966,-167.21779,,,,,
0.00962,-169.55635,,,,,
0.00958,-171.81694,,,,,
0.00954,-173.8437,,,,,
0.0095,-176.02634,,,,,
0.00947,-178.52081,,,,,
0.00943,-180.6255,,,,,
0.00938,-182.96405,,,,,
0.00931,-185.22466,,,,,
0.00929,-187.25143,,,,,
0.00924,-189.35612,,,,,
0.00921,-191.53877,,,,,
0.00917,-193.72141,,,,,
0.00913,-195.51431,,,,,
0.0091,-197.54106,,,,,
0.00903,-199.48985,,,,,
0.009,-200.97094,,,,,
0.00898,-203.23156,,,,,
0.00892,-204.9465,,,,,
0.00888,-207.20707,,,,,
0.00884,-208.92203,,,,,
0.00881,-210.55903,,,,,
0.00875,-212.50781,,,,,
0.00873,-214.30069,,,,,
0.0087,-215.93769,,,,,
0.00863,-217.34084,,,,,
0.0086,-218.89985,,,,,
0.00854,-220.77072,,,,,
0.00853,-222.5636,,,,,
0.00849,-224.43444,,,,,
0.00842,-226.46119,,,,,
0.00838,-227.78636,,,,,
0.00835,-229.34541,,,,,
0.00831,-230.43673,,,,,
0.00824,-232.61939,,,,,
0.00822,-234.33432,,,,,
0.00819,-235.89335,,,,,
0.00814,-237.29649,,,,,
0.0081,-238.69964,,,,,
0.00807,-240.49252,,,,,
0.00803,-241.89566,,,,,
0.00796,-243.37674,,,,,
0.00793,-244.77986,,,,,
0.0079,-246.02712,,,,,
0.00785,-247.58615,,,,,
0.0078,-249.14516,,,,,
0.00776,-250.39239,,,,,
0.00774,-251.48371,,,,,
0.0077,-253.27664,,,,,
0.00765,-254.44589,,,,,
0.00761,-255.84903,,,,,
0.00756,-256.78446,,,,,
0.00754,-257.95374,,,,,
0.00747,-259.35686,,,,,
0.00744,-260.68205,,,,,
0.0074,-261.85132,,,,,
0.00734,-263.17649,,,,,
0.0073,-264.18989,,,,,
0.00725,-265.51506,,,,,
0.00724,-266.6064,,,,,
0.00718,-268.00952,,,,,
0.00714,-269.1788,,,,,
0.0071,-270.34807,,,,,
0.00705,-271.2835,,,,,
0.00701,-272.60867,,,,,
0.00696,-274.01181,,,,,
0.00695,-274.86928,,,,,
0.00689,-276.19445,,,,,
0.00685,-277.05192,,,,,
0.00681,-278.53302,,,,,
0.00678,-279.46843,,,,,
0.00674,-280.6377,,,,,
0.00667,-281.65111,,,,,
0.00663,-282.58652,,,,,
0.0066,-283.83375,,,,,
0.00656,-284.76916,,,,,
0.0065,-285.62663,,,,,
0.00648,-286.56206,,,,,
0.00643,-287.49749,,,,,
0.00639,-288.58881,,,,,
0.00634,-289.52424,,,,,
0.00631,-290.45964,,,,,
0.00627,-291.39505,,,,,
0.00623,-292.40844,,,,,
0.00618,-293.34387,,,,,
0.00614,-294.27929,,,,,
0.0061,-295.05881,,,,,
0.00603,-295.91631,,,,,
0.006,-296.85171,,,,,
0.00596,-297.94303,,,,,
0.00593,-298.72255,,,,,
0.00586,-299.8918,,,,,
0.00581,-300.28158,,,,,
0.00581,-301.45084,,,,,
0.00575,-302.30831,,,,,
0.00572,-303.3217,,,,,
0.00566,-304.41304,,,,,
0.00566,-304.88073,,,,,
0.00558,-305.81616,,,,,
0.00554,-306.59567,,,,,
0.0055,-307.53113,,,,,
0.00544,-308.31062,,,,,
0.00543,-308.93423,,,,,
0.00538,-309.71374,,,,,
0.00535,-310.64919,,,,,
0.0053,-311.27278,,,,,
0.00527,-312.20823,,,,,
0.00519,-312.90979,,,,,
0.00517,-313.76726,,,,,
0.00513,-314.46882,,,,,
0.00509,-315.24834,,,,,
0.00503,-315.71603,,,,,
0.00501,-316.88533,,,,,
0.00497,-317.27509,,,,,
0.00493,-317.82076,,,,,
0.00488,-318.44436,,,,,
0.00483,-319.2239,,,,,
0.0048,-320.23724,,,,,
