strain,stress,temp,type,title,medium,strain_rate,youngs,poissons
0.438554241,331.7992959,,,,,,,
0.438573099,331.8055532,,,,,,,
0.438591957,331.8118105,,,,,,,
0.438610815,331.8180678,,,,,,,
0.438629673,331.8243252,,,,,,,
0.43864853,331.8305825,,,,,,,
0.438667387,331.8368398,,,,,,,
0.438686243,331.8430971,,,,,,,
0.438705099,331.8493544,,,,,,,
0.438723955,331.8556117,,,,,,,
0.438761665,331.8681263,,,,,,,
0.43878052,331.8743836,,,,,,,
0.438799374,331.880641,,,,,,,
0.438818228,331.8868983,,,,,,,
0.438837082,331.8931556,,,,,,,
0.438874788,331.9056702,,,,,,,
0.43889364,331.9119275,,,,,,,
0.438912492,331.9181848,,,,,,,
0.438931344,331.9244421,,,,,,,
0.438950195,331.9306994,,,,,,,
0.438969047,331.9369567,,,,,,,
0.438987897,331.9432141,,,,,,,
0.439006748,331.9494714,,,,,,,
0.439025598,331.9557287,,,,,,,
0.439044447,331.961986,,,,,,,
0.439063297,331.9682433,,,,,,,
0.439082146,331.9745006,,,,,,,
0.439100994,331.9807579,,,,,,,
0.43913869,331.9932725,,,,,,,
0.439157538,331.9995299,,,,,,,
0.439176385,332.0057871,,,,,,,
0.439195232,332.0120445,,,,,,,
0.439214078,332.1734505,,,,,,,
0.43925177,332.0308164,,,,,,,
0.439270615,332.1922312,,,,,,,
0.43928946,332.1984914,,,,,,,
0.439308305,332.2047517,,,,,,,
0.439327149,332.2110119,,,,,,,
0.439345993,332.2172721,,,,,,,
0.439364837,332.2235324,,,,,,,
0.43938368,332.2297926,,,,,,,
0.439402523,332.2360528,,,,,,,
0.439421366,332.0871322,,,,,,,
0.439440208,332.2485733,,,,,,,
0.43945905,332.2548335,,,,,,,
0.439477891,332.2610938,,,,,,,
0.439515573,332.2736143,,,,,,,
0.439534414,332.2798745,,,,,,,
0.439553254,332.1309333,,,,,,,
0.439572093,332.292395,,,,,,,
0.439590933,332.2986552,,,,,,,
0.43962861,332.3111757,,,,,,,
0.439647449,332.3174359,,,,,,,
0.439666287,332.3236961,,,,,,,
0.439685124,332.3299564,,,,,,,
0.439703961,332.3362166,,,,,,,
0.439722798,332.3424768,,,,,,,
0.439741635,332.3487371,,,,,,,
0.439760471,332.3549973,,,,,,,
0.439779307,332.3612575,,,,,,,
0.439798142,332.3675178,,,,,,,
0.439816977,332.373778,,,,,,,
0.439835812,332.3800382,,,,,,,
0.439854647,332.3862985,,,,,,,
0.439892314,332.3988189,,,,,,,
0.439911148,332.4050792,,,,,,,
0.439929981,332.4113394,,,,,,,
0.439948813,332.4175996,,,,,,,
0.439967645,332.4238599,,,,,,,
0.440005309,332.4363803,,,,,,,
0.44002414,332.4426406,,,,,,,
0.440042971,332.4489008,,,,,,,
0.440061801,332.455161,,,,,,,
0.440080632,332.4614213,,,,,,,
0.440099461,332.4676815,,,,,,,
0.440118291,332.4739417,,,,,,,
0.44013712,332.480202,,,,,,,
0.440155949,332.4864622,,,,,,,
0.440174777,332.4927224,,,,,,,
0.440193605,332.4989827,,,,,,,
0.440212433,332.5052429,,,,,,,
0.440250087,332.5177634,,,,,,,
0.440268913,332.5240236,,,,,,,
0.44028774,332.5302838,,,,,,,
0.440306565,332.5365441,,,,,,,
0.440325391,332.5428043,,,,,,,
0.440344216,332.5490645,,,,,,,
0.440381865,332.561585,,,,,,,
0.44040069,332.5678452,,,,,,,
0.440419513,332.5741055,,,,,,,
0.440438337,332.5803657,,,,,,,
0.44045716,332.5866259,,,,,,,
0.440475982,332.5928862,,,,,,,
0.440494805,332.5991464,,,,,,,
0.440513627,332.6054066,,,,,,,
0.440532448,332.6116669,,,,,,,
0.44055127,332.6179271,,,,,,,
0.440570091,332.4688281,,,,,,,
0.440607731,332.4813427,,,,,,,
0.440626551,332.4876,,,,,,,
0.440645371,332.4938573,,,,,,,
0.44066419,332.5001146,,,,,,,
0.440683009,332.6617488,,,,,,,
0.440701827,332.5126293,,,,,,,
0.440739463,332.5251439,,,,,,,
0.44075828,332.5314012,,,,,,,
0.440777097,332.5376585,,,,,,,
0.440795914,332.5439158,,,,,,,
0.44081473,332.5501731,,,,,,,
0.440833546,332.7118306,,,,,,,
0.440852362,332.5626877,,,,,,,
0.440871177,332.5689451,,,,,,,
0.440889992,332.5752023,,,,,,,
0.440908807,332.5814597,,,,,,,
0.440927621,332.587717,,,,,,,
0.440946435,332.5939743,,,,,,,
0.440965248,332.6002316,,,,,,,
0.441002874,332.6127462,,,,,,,
0.441021686,332.6190035,,,,,,,
0.441040498,332.6252608,,,,,,,
0.44105931,332.6315181,,,,,,,
0.441078122,332.6377755,,,,,,,
0.441096933,332.6440328,,,,,,,
0.441134553,332.6565474,,,,,,,
0.441153363,332.6628047,,,,,,,
0.441172173,332.669062,,,,,,,
0.441190982,332.6753193,,,,,,,
0.441209791,332.6815766,,,,,,,
0.4412286,332.5323723,,,,,,,
0.441247408,332.6940912,,,,,,,
0.441266216,332.5448811,,,,,,,
0.441285023,332.5511355,,,,,,,
0.44130383,332.5573899,,,,,,,
0.441322637,332.5636443,,,,,,,
0.441341443,332.5698986,,,,,,,
0.441379055,332.5824074,,,,,,,
0.44139786,332.5886618,,,,,,,
0.441416666,332.5949162,,,,,,,
0.44143547,332.6011706,,,,,,,
0.441454274,332.607425,,,,,,,
0.441473078,332.6136794,,,,,,,
0.441510685,332.6261881,,,,,,,
0.441529488,332.4769341,,,,,,,
0.441548291,332.4831856,,,,,,,
0.441567093,332.489437,,,,,,,
0.441585895,332.4956885,,,,,,,
0.441604696,332.50194,,,,,,,
0.441623497,332.5081914,,,,,,,
0.441642298,332.5144429,,,,,,,
0.441679898,332.5269458,,,,,,,
0.441698698,332.5331973,,,,,,,
0.441717497,332.5394487,,,,,,,
0.441736296,332.5457002,,,,,,,
0.441755095,332.5519517,,,,,,,
0.441792691,332.5644546,,,,,,,
0.441811489,332.5707061,,,,,,,
0.441830286,332.5769575,,,,,,,
0.441849083,332.583209,,,,,,,
0.441867879,332.5894604,,,,,,,
0.441886675,332.5957119,,,,,,,
0.441905471,332.4463965,,,,,,,
0.441924267,332.452645,,,,,,,
0.441961856,332.4651421,,,,,,,
0.441980651,332.4713906,,,,,,,
0.441999445,332.4776392,,,,,,,
0.442018239,332.4838877,,,,,,,
0.442037032,332.4901363,,,,,,,
0.442055825,332.4963848,,,,,,,
0.442074618,332.5026333,,,,,,,
0.44209341,332.3532858,,,,,,,
0.442112202,332.3595314,,,,,,,
0.442149785,332.8388373,,,,,,,
0.442168575,332.8450916,,,,,,,
0.442187366,332.851346,,,,,,,
0.442206156,332.8576004,,,,,,,
0.442243735,332.8701092,,,,,,,
0.442262524,332.8763636,,,,,,,
0.442281313,332.8826179,,,,,,,
0.442300101,332.7332441,,,,,,,
0.44231889,332.7394955,,,,,,,
0.442337677,332.745747,,,,,,,
0.442356465,332.7519984,,,,,,,
0.442375252,332.7582499,,,,,,,
0.442394038,332.7645014,,,,,,,
0.442412824,332.615107,,,,,,,
0.44243161,332.6213556,,,,,,,
0.442450396,332.6276041,,,,,,,
0.442469181,332.6338526,,,,,,,
0.442487966,332.6401012,,,,,,,
0.442525535,332.6525982,,,,,,,
0.442544318,332.6588468,,,,,,,
0.442563102,332.6650953,,,,,,,
0.442581885,332.6713439,,,,,,,
0.442600668,332.6775924,,,,,,,
0.442638232,332.5344086,,,,,,,
0.442657014,332.5406542,,,,,,,
0.442675795,332.5468998,,,,,,,
0.442694576,332.5531454,,,,,,,
0.442713357,332.559391,,,,,,,
0.442732137,332.5656366,,,,,,,
0.442750917,332.5718823,,,,,,,
0.442769696,332.5781279,,,,,,,
0.442788476,332.5843735,,,,,,,
0.442807255,332.5906191,,,,,,,
0.442826033,332.5968647,,,,,,,
0.442844811,332.4473973,,,,,,,
0.442863589,332.45364,,,,,,,
0.442901144,332.4661253,,,,,,,
0.44291992,332.472368,,,,,,,
0.442938697,332.4786107,,,,,,,
0.442957473,332.4848534,,,,,,,
0.442976248,332.4910961,,,,,,,
0.443013799,332.5035815,,,,,,,
0.443032573,332.5098242,,,,,,,
0.443051348,332.5160668,,,,,,,
0.443070122,332.3665614,,,,,,,
0.443088895,332.3728012,,,,,,,
0.443107668,332.3790409,,,,,,,
0.443126441,332.3852807,,,,,,,
0.443145214,332.3915205,,,,,,,
0.443163986,332.3977602,,,,,,,
0.443182758,332.404,,,,,,,
0.443201529,332.4102398,,,,,,,
0.4432203,332.4164795,,,,,,,
0.443239071,332.2669448,,,,,,,
0.443276611,332.2794185,,,,,,,
0.443295381,332.2856553,,,,,,,
0.443314151,332.2918922,,,,,,,
0.443332919,332.298129,,,,,,,
0.443351688,332.3043659,,,,,,,
0.443370456,332.3106027,,,,,,,
0.443407992,332.3230764,,,,,,,
0.443426759,332.3293132,,,,,,,
0.443445526,332.3355501,,,,,,,
0.443464293,332.3417869,,,,,,,
0.443483059,332.3480238,,,,,,,
0.443501825,332.1984452,,,,,,,
0.44352059,332.2046791,,,,,,,
0.443539355,332.210913,,,,,,,
0.44355812,332.2171469,,,,,,,
0.443576884,332.2233809,,,,,,,
0.443595648,332.2296148,,,,,,,
0.443614412,332.2358487,,,,,,,
0.443651938,332.2483165,,,,,,,
0.443670701,332.2545505,,,,,,,
0.443689463,332.1049397,,,,,,,
0.443708225,332.2670183,,,,,,,
0.443726987,332.1174017,,,,,,,
0.443745748,332.1236327,,,,,,,
0.44378327,332.1360947,,,,,,,
0.44380203,332.1423257,,,,,,,
0.44382079,332.1485567,,,,,,,
0.443839549,332.1547877,,,,,,,
0.443858308,332.1610187,,,,,,,
0.443877067,332.1672497,,,,,,,
0.443895825,332.1734807,,,,,,,
0.443914584,332.1797117,,,,,,,
0.443933341,332.1859426,,,,,,,
0.443952099,332.1921736,,,,,,,
0.443970856,332.1984046,,,,,,,
0.443989612,332.0487442,,,,,,,
0.444027125,332.0612004,,,,,,,
0.44404588,332.0674284,,,,,,,
0.444064635,332.0736565,,,,,,,
0.44408339,332.0798846,,,,,,,
0.444102145,332.0861126,,,,,,,
0.444120899,332.0923407,,,,,,,
0.444139653,332.0985688,,,,,,,
0.44417716,331.9551042,,,,,,,
0.444195912,331.9613294,,,,,,,
0.444214665,331.9675545,,,,,,,
0.444233417,331.9737797,,,,,,,
0.444252169,331.9800048,,,,,,,
0.44427092,331.98623,,,,,,,
0.444289671,331.9924551,,,,,,,
0.444308422,331.9986803,,,,,,,
0.444327172,332.0049054,,,,,,,
0.444345922,332.0111306,,,,,,,
0.444364672,332.0173557,,,,,,,
0.44440217,332.029806,,,,,,,
0.444420919,332.0360311,,,,,,,
0.444439667,332.0422563,,,,,,,
0.444458415,331.8925169,,,,,,,
0.444477162,331.8987391,,,,,,,
0.444495909,331.9049613,,,,,,,
0.444514656,331.9111836,,,,,,,
0.444552149,331.923628,,,,,,,
0.444570895,331.9298502,,,,,,,
0.44458964,331.9360724,,,,,,,
0.444608385,331.9422947,,,,,,,
0.44462713,331.9485169,,,,,,,
0.444645874,331.7987453,,,,,,,
0.444664618,331.8049646,,,,,,,
0.444683362,331.9671836,,,,,,,
0.444702105,331.8174032,,,,,,,
0.444720848,331.8236225,,,,,,,
0.444739591,331.8298419,,,,,,,
0.444777075,331.8422804,,,,,,,
0.444795816,331.8484997,,,,,,,
0.444814558,331.854719,,,,,,,
0.444833299,331.8609383,,,,,,,
0.444852039,331.8671576,,,,,,,
0.444870779,331.7173481,,,,,,,
0.444889519,331.8795962,,,,,,,
0.444908258,331.8858155,,,,,,,
0.444945736,331.7422136,,,,,,,
0.444964475,331.74843,,,,,,,
0.444983213,331.7546463,,,,,,,
0.44500195,331.7608627,,,,,,,
0.445020688,331.7670791,,,,,,,
0.445039425,331.7732954,,,,,,,
0.445058161,331.7795118,,,,,,,
0.445076898,331.7857282,,,,,,,
0.445095634,331.7919446,,,,,,,
0.445114369,331.7981609,,,,,,,
0.445151839,331.8105937,,,,,,,
0.445170574,331.6607344,,,,,,,
0.445189308,331.8230264,,,,,,,
0.445208042,331.6731613,,,,,,,
0.445226775,331.6793748,,,,,,,
0.445245508,331.6855882,,,,,,,
0.445264241,331.6918017,,,,,,,
0.445301706,331.7042286,,,,,,,
0.445320437,331.710442,,,,,,,
0.445339169,331.7166555,,,,,,,
0.4453579,331.7228689,,,,,,,
0.44537663,331.7290824,,,,,,,
0.445395361,331.7352958,,,,,,,
0.445414091,331.7415093,,,,,,,
0.44543282,331.7477227,,,,,,,
0.44545155,331.5978167,,,,,,,
0.445470279,331.6040272,,,,,,,
0.445489007,331.6102377,,,,,,,
0.445526463,331.6226588,,,,,,,
0.445545191,331.6288693,,,,,,,
0.445563918,331.6350798,,,,,,,
0.445582645,331.6412904,,,,,,,
0.445601371,331.6475009,,,,,,,
0.445620097,331.6537114,,,,,,,
0.445638823,331.659922,,,,,,,
0.445657548,331.6661325,,,,,,,
0.445694998,331.6785535,,,,,,,
0.445713723,331.684764,,,,,,,
0.445732447,332.0033013,,,,,,,
0.44575117,332.0095177,,,,,,,
0.445769894,332.015734,,,,,,,
0.445788617,332.0219504,,,,,,,
0.445807339,332.0281668,,,,,,,
0.445826061,332.0343832,,,,,,,
0.445863505,331.8906321,,,,,,,
0.445882226,331.8968455,,,,,,,
0.445900947,331.903059,,,,,,,
0.445919667,331.9092724,,,,,,,
0.445938388,331.9154859,,,,,,,
0.445957107,331.9216993,,,,,,,
0.445994546,331.9341262,,,,,,,
0.446013265,331.9403397,,,,,,,
0.446031983,331.790343,,,,,,,
0.446050701,331.7965535,,,,,,,
0.446069419,331.8027641,,,,,,,
0.446088136,331.8089746,,,,,,,
0.446106853,331.8151851,,,,,,,
0.44612557,331.8213956,,,,,,,
0.446144286,331.8276061,,,,,,,
0.446163002,331.8338167,,,,,,,
0.446181718,331.8400272,,,,,,,
0.446200433,331.8462377,,,,,,,
0.446237862,331.8586588,,,,,,,
0.446256577,331.8648693,,,,,,,
0.44627529,331.8710798,,,,,,,
0.446294004,331.8772904,,,,,,,
0.446312717,331.8835009,,,,,,,
0.44633143,331.8897114,,,,,,,
0.446368854,331.7458697,,,,,,,
0.446387566,331.7520773,,,,,,,
0.446406278,331.7582849,,,,,,,
0.446424989,331.7644925,,,,,,,
0.446443699,331.7707001,,,,,,,
0.44646241,331.7769077,,,,,,,
0.44648112,331.7831153,,,,,,,
0.446499829,331.7893229,,,,,,,
0.446518539,331.7955305,,,,,,,
0.446537247,331.8017381,,,,,,,
0.446555956,331.8079457,,,,,,,
0.446574664,331.6578584,,,,,,,
0.44661208,331.6702677,,,,,,,
0.446630787,331.6764724,,,,,,,
0.446649494,331.6826771,,,,,,,
0.4466682,331.6888818,,,,,,,
0.446686906,331.6950865,,,,,,,
0.446705612,331.7012911,,,,,,,
0.446743023,331.7137005,,,,,,,
0.446761728,331.7199052,,,,,,,
0.446780432,331.7261098,,,,,,,
0.446799136,331.7323145,,,,,,,
0.44681784,331.7385192,,,,,,,
0.446836543,331.7447239,,,,,,,
0.446855246,331.7509285,,,,,,,
0.446873949,331.7571332,,,,,,,
0.446892651,331.7633379,,,,,,,
0.446911353,331.7695426,,,,,,,
0.446930054,331.7757473,,,,,,,
0.446948756,331.781952,,,,,,,
0.446986157,331.638002,,,,,,,
0.447004857,331.6442038,,,,,,,
0.447023557,331.6504055,,,,,,,
0.447042257,331.6566073,,,,,,,
0.447060956,331.6628091,,,,,,,
0.447079655,331.6690108,,,,,,,
0.447117051,331.6814143,,,,,,,
0.447135749,331.6876161,,,,,,,
0.447154446,331.6938178,,,,,,,
0.447173143,331.7000196,,,,,,,
0.44719184,331.7062213,,,,,,,
0.447210536,331.7124231,,,,,,,
0.447229233,331.7186249,,,,,,,
0.447247928,331.7248266,,,,,,,
0.447266623,331.7310284,,,,,,,
0.447304013,331.7434319,,,,,,,
0.447304013,331.5870229,,,,,,,
0.447341401,331.7558354,,,,,,,
0.447360095,331.7620371,,,,,,,
0.447378788,331.7682389,,,,,,,
0.447397481,331.7744406,,,,,,,
0.447416173,331.7806424,,,,,,,
0.447434865,331.6304147,,,,,,,
0.447472249,331.6428124,,,,,,,
0.44749094,331.6490112,,,,,,,
0.447509631,331.65521,,,,,,,
0.447528321,331.6614089,,,,,,,
0.447547011,331.6676077,,,,,,,
0.447565701,331.6738065,,,,,,,
0.44758439,331.6800053,,,,,,,
0.447603079,331.5297484,,,,,,,
0.447621768,331.692403,,,,,,,
0.447659144,331.7048007,,,,,,,
0.447677832,331.7109995,,,,,,,
0.447677832,331.5545321,,,,,,,
0.447715206,331.7233972,,,,,,,
0.447733893,331.5731198,,,,,,,
0.447752579,331.5793157,,,,,,,
0.447771265,331.5855116,,,,,,,
0.44778995,331.5917075,,,,,,,
0.447808635,331.5979034,,,,,,,
0.447846005,331.6102952,,,,,,,
0.447864689,331.6164911,,,,,,,
0.447883372,331.622687,,,,,,,
0.447902056,331.6288829,,,,,,,
0.447920739,331.6350788,,,,,,,
0.447939422,331.4847664,,,,,,,
0.447958104,331.4909593,,,,,,,
0.447976786,331.4971523,,,,,,,
0.447995468,331.5033453,,,,,,,
0.44803283,331.5157313,,,,,,,
0.448051511,331.5219243,,,,,,,
0.448051511,331.5219243,,,,,,,
0.448088871,331.5343102,,,,,,,
0.448107551,331.5405032,,,,,,,
0.44812623,331.3901585,,,,,,,
0.448144909,331.5528892,,,,,,,
0.448163587,331.5590821,,,,,,,
0.448182265,331.4087287,,,,,,,
0.448200943,331.5714681,,,,,,,
0.448238298,331.4272989,,,,,,,
0.448256975,331.433489,,,,,,,
0.448275651,331.439679,,,,,,,
0.448294327,331.4458691,,,,,,,
0.448313003,331.4520591,,,,,,,
0.448331678,331.4582492,,,,,,,
0.448350353,331.4644392,,,,,,,
0.448369028,331.4706293,,,,,,,
0.448387703,331.4768194,,,,,,,
0.44842505,331.3326151,,,,,,,
0.44842505,331.3326151,,,,,,,
0.448443724,331.3388022,,,,,,,
0.448481069,331.3511765,,,,,,,
0.448499741,331.3573636,,,,,,,
0.448518413,331.3635507,,,,,,,
0.448537085,331.3697379,,,,,,,
0.448555756,331.375925,,,,,,,
0.448574427,331.3821121,,,,,,,
0.448611768,331.3944864,,,,,,,
0.448630437,331.4006735,,,,,,,
0.448649107,331.4068607,,,,,,,
0.448667776,331.4130478,,,,,,,
0.448686445,331.419235,,,,,,,
0.448705113,331.4254221,,,,,,,
0.448723781,331.4316092,,,,,,,
0.448742449,331.4377964,,,,,,,
0.448761116,331.4439835,,,,,,,
0.44879845,331.4563578,,,,,,,
0.44879845,331.2997149,,,,,,,
0.448835783,331.468732,,,,,,,
0.448854448,331.3182675,,,,,,,
0.448873113,331.3244517,,,,,,,
0.448891778,331.3306359,,,,,,,
0.448910443,331.3368201,,,,,,,
0.448929107,331.3430043,,,,,,,
0.448947771,331.3491885,,,,,,,
0.448985098,331.361557,,,,,,,
0.449003761,331.3677412,,,,,,,
0.449022423,331.3739254,,,,,,,
0.449041085,331.3801096,,,,,,,
0.449059747,331.3862938,,,,,,,
0.449078409,331.392478,,,,,,,
0.44909707,331.3986622,,,,,,,
0.449115731,331.4048464,,,,,,,
0.449134391,331.4110307,,,,,,,
0.449171711,331.2666977,,,,,,,
0.449171711,331.2666977,,,,,,,
0.449209029,331.2790603,,,,,,,
0.449227688,331.2852416,,,,,,,
0.449246346,331.2914229,,,,,,,
0.449265004,331.2976041,,,,,,,
0.449283662,331.3037854,,,,,,,
0.449302319,331.3099667,,,,,,,
0.449320976,331.316148,,,,,,,
0.449358289,331.3285106,,,,,,,
0.449376945,331.3346919,,,,,,,
0.4493956,331.3408731,,,,,,,
0.449414255,331.3470544,,,,,,,
0.44943291,331.1964934,,,,,,,
0.449451565,331.359417,,,,,,,
0.449470219,331.3655983,,,,,,,
0.449488873,331.3717796,,,,,,,
0.449507526,331.3779609,,,,,,,
0.449544832,331.3903234,,,,,,,
0.449544832,331.3903234,,,,,,,
0.449582137,331.402686,,,,,,,
0.449600788,331.2520987,,,,,,,
0.44961944,331.258277,,,,,,,
0.449638091,331.2644554,,,,,,,
0.449656741,331.2706338,,,,,,,
0.449675392,331.2768121,,,,,,,
0.449694042,331.2829905,,,,,,,
0.449731341,331.2953472,,,,,,,
0.44974999,331.3015256,,,,,,,
0.449768638,331.307704,,,,,,,
0.449787286,331.3138823,,,,,,,
0.449805934,331.3200607,,,,,,,
0.449824582,331.326239,,,,,,,
0.449843229,331.3324174,,,,,,,
0.449861876,331.3385958,,,,,,,
0.449880522,331.3447741,,,,,,,
0.449917814,331.3571308,,,,,,,
0.449917814,331.3571308,,,,,,,
0.449955105,331.3694876,,,,,,,
0.44997375,331.3756659,,,,,,,
0.449992394,331.3818443,,,,,,,
0.450011038,331.3880227,,,,,,,
0.450029682,331.394201,,,,,,,
0.450048325,331.4003794,,,,,,,
0.450066968,331.4065577,,,,,,,
0.450104253,331.4189145,,,,,,,
0.450122895,331.2682423,,,,,,,
0.450141537,331.2744178,,,,,,,
0.450160178,331.2805932,,,,,,,
0.450178819,331.2867687,,,,,,,
0.45019746,331.2929441,,,,,,,
0.4502161,331.4559846,,,,,,,
0.45023474,331.462163,,,,,,,
0.450253379,331.3114704,,,,,,,
0.450290657,331.4806981,,,,,,,
0.450290657,331.3238213,,,,,,,
0.450327934,331.3361722,,,,,,,
0.450346572,331.3423476,,,,,,,
0.450365209,331.5054116,,,,,,,
0.450383846,331.3546985,,,,,,,
0.450402483,331.3608739,,,,,,,
0.45042112,331.3670494,,,,,,,
0.450439756,331.3732248,,,,,,,
0.450477027,331.3855757,,,,,,,
0.450495662,331.3917511,,,,,,,
0.450514296,331.3979265,,,,,,,
0.450532931,331.404102,,,,,,,
0.450551565,331.4102774,,,,,,,
0.450570198,331.7302942,,,,,,,
0.450588832,331.8933991,,,,,,,
0.450607465,331.8995833,,,,,,,
0.45064473,331.7550194,,,,,,,
0.450663361,331.7612006,,,,,,,
0.450681993,331.7673819,,,,,,,
0.450700624,331.7735632,,,,,,,
0.450719255,331.7797445,,,,,,,
0.450756516,331.7921071,,,,,,,
0.450775146,331.7982883,,,,,,,
0.450793775,331.6475139,,,,,,,
0.450812404,331.8106509,,,,,,,
0.450831033,331.6598706,,,,,,,
0.450849661,331.666049,,,,,,,
0.45086829,331.6722273,,,,,,,
0.450886917,331.6784057,,,,,,,
0.450924172,331.6907624,,,,,,,
0.450942798,331.5399616,,,,,,,
0.450961425,331.5461371,,,,,,,
0.450980051,331.5523125,,,,,,,
0.450998676,331.5584879,,,,,,,
0.451017302,331.5646634,,,,,,,
0.451035927,331.5708388,,,,,,,
0.451054551,331.5770143,,,,,,,
0.451073176,331.5831897,,,,,,,
0.4510918,331.5893651,,,,,,,
0.451110423,331.4385351,,,,,,,
0.451129046,331.4447076,,,,,,,
0.451166292,331.4570527,,,,,,,
0.451184914,331.4632252,,,,,,,
0.451203536,331.4693977,,,,,,,
0.451222157,331.4755702,,,,,,,
0.451240779,331.4817427,,,,,,,
0.451259399,331.4879152,,,,,,,
0.45127802,331.4940877,,,,,,,
0.45131526,331.5064328,,,,,,,
0.451333879,331.5126053,,,,,,,
0.451352498,331.5187778,,,,,,,
0.451371117,331.5249503,,,,,,,
0.451389735,331.3740735,,,,,,,
0.451408353,331.3802431,,,,,,,
0.451426971,331.3864127,,,,,,,
0.451445588,331.3925823,,,,,,,
0.451464205,331.3987519,,,,,,,
0.451482822,331.4049215,,,,,,,
0.451520054,331.4172607,,,,,,,
0.45153867,331.4234302,,,,,,,
0.451557285,331.4295998,,,,,,,
0.4515759,331.2786909,,,,,,,
0.451594515,331.441939,,,,,,,
0.451613129,331.4481086,,,,,,,
0.451631743,331.2971909,,,,,,,
0.451650356,331.3033575,,,,,,,
0.451687582,331.3156909,,,,,,,
0.451706195,331.3218575,,,,,,,
0.451724807,331.3280242,,,,,,,
0.451743419,331.3341909,,,,,,,
0.45176203,331.3403575,,,,,,,
0.451780641,331.3465242,,,,,,,
0.451799252,331.1955772,,,,,,,
0.451817862,331.2017409,,,,,,,
0.451836472,331.2079047,,,,,,,
0.451855082,331.2140684,,,,,,,
0.451873691,331.2202322,,,,,,,
0.4518923,331.2263959,,,,,,,
0.451929517,331.2387234,,,,,,,
0.451948125,331.2448871,,,,,,,
0.451966733,331.2510509,,,,,,,
0.45198534,331.2572146,,,,,,,
0.452003947,331.2633784,,,,,,,
0.452022554,331.2695421,,,,,,,
0.45204116,331.2757059,,,,,,,
0.452078372,331.2880333,,,,,,,
0.452078372,331.2880333,,,,,,,
0.452115582,331.3003608,,,,,,,
0.452134186,331.3065246,,,,,,,
0.45215279,331.3126883,,,,,,,
0.452171394,331.3188521,,,,,,,
0.452189998,331.3250158,,,,,,,
0.452208601,331.3311795,,,,,,,
0.452227204,331.3373433,,,,,,,
0.452245806,331.343507,,,,,,,
0.45228301,331.1986448,,,,,,,
0.452301611,331.3619982,,,,,,,
0.452320212,331.2109665,,,,,,,
0.452338813,331.2171273,,,,,,,
0.452357414,331.2232881,,,,,,,
0.452376014,331.2294489,,,,,,,
0.452394613,331.2356098,,,,,,,
0.452413213,331.2417706,,,,,,,
0.45245041,331.2540922,,,,,,,
0.452469009,331.260253,,,,,,,
0.452487606,331.2664138,,,,,,,
0.452506204,331.2725747,,,,,,,
0.452524801,331.2787355,,,,,,,
0.452543398,331.2848963,,,,,,,
0.452561995,331.1338236,,,,,,,
0.452580591,331.1399815,,,,,,,
0.452599187,331.1461394,,,,,,,
0.452617782,331.1522973,,,,,,,
0.452654972,331.1646131,,,,,,,
0.452673567,331.170771,,,,,,,
0.452692161,331.1769288,,,,,,,
0.452710755,331.1830867,,,,,,,
0.452729348,331.1892446,,,,,,,
0.452747941,331.1954025,,,,,,,
0.452766534,331.2015604,,,,,,,
0.452803719,331.2138762,,,,,,,
0.45282231,331.2200341,,,,,,,
0.452840902,331.226192,,,,,,,
0.452859493,331.2323499,,,,,,,
0.452878084,331.2385078,,,,,,,
0.452896674,331.2446657,,,,,,,
0.452915264,331.2508236,,,,,,,
0.452933854,331.2569815,,,,,,,
0.452952443,331.2631394,,,,,,,
0.452971032,331.1119994,,,,,,,
0.453008209,331.2816131,,,,,,,
0.453026797,331.287771,,,,,,,
0.453045384,331.1366193,,,,,,,
0.453063971,331.1427743,,,,,,,
0.453082558,331.1489292,,,,,,,
0.453101145,331.1550842,,,,,,,
0.453119731,331.1612392,,,,,,,
0.453138317,331.1673941,,,,,,,
0.453175488,331.1797041,,,,,,,
0.453194072,331.1858591,,,,,,,
0.453212657,331.192014,,,,,,,
0.453231241,331.198169,,,,,,,
0.453249825,331.204324,,,,,,,
0.453268408,331.2104789,,,,,,,
0.453286991,331.2166339,,,,,,,
0.453305574,331.2227889,,,,,,,
0.453324156,331.2289439,,,,,,,
0.45336132,331.2412538,,,,,,,
0.453379902,331.0900466,,,,,,,
0.453398483,331.2535637,,,,,,,
0.453417063,331.1023507,,,,,,,
0.453435644,331.1085027,,,,,,,
0.453454224,331.1146548,,,,,,,
0.453472803,331.1208068,,,,,,,
0.453491382,331.1269589,,,,,,,
0.453509961,331.1331109,,,,,,,
0.453547118,331.145415,,,,,,,
0.453565696,331.151567,,,,,,,
0.453584274,331.1577191,,,,,,,
0.453602851,331.0064739,,,,,,,
0.453621428,331.012623,,,,,,,
